Price(VND),Acreage,Area,Bedrooms,Floors,Parking,Address,District
6880000000.0,49,4x13m,3,2.0,0,"Đường Đội Cung, Phường Phú Thọ, Hồ Chí Minh",Phường Phú Thọ
26000000000.0,72,6x12m,6,3.0,1,"Đường Võ Thị Sáu, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
50000000000.0,104,"5,1x20m",4,4.0,1,"Đường Trần Bình Trọng, Phường Chợ Quán, Hồ Chí Minh",Phường Chợ Quán
79000000000.0,205,8x28m,6,4.0,0,"Đường Trường Sơn, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
23000000000.0,80,4x20m,2,1.0,0,"Đường Cộng Hòa, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
16000000000.0,47,"3,5x13,3m",5,4.0,0,"Đường Vạn Kiếp, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
380000000000.0,876,16x45m,1,1.0,0,"Đường Nguyễn Văn Giai, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
63000000000.0,168,9x20m,5,3.0,0,"Đường Lam Sơn, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
15000000000.0,68,"4,8x17m",5,3.0,0,"Đường Nguyễn Trọng Lội, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
52000000000.0,542,"15,2x30m",5,2.0,0,"Đường Hà Thị Đát, Phường Tân Sơn Nhì, Hồ Chí Minh",Phường Tân Sơn Nhì
31000000000.0,68,"4,6x15m",5,4.0,0,"Đường Phạm Đình Toái, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
118000000000.0,151,"8,1x25m",10,5.0,0,"Đường Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
176000000000.0,225,"8,5x26m",6,3.0,0,"Đường Hai Bà Trưng, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
52000000000.0,150,"8,6x18m",4,2.0,0,"Đường Nguyễn Trọng Tuyển, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
630000000000.0,500,23x22m,50,16.0,0,"Đường Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
199000000000.0,135,"8,5x16m",10,5.0,0,"Đường Pasteur, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
180000000000.0,190,13x16m,25,7.0,0,"Đường Bùi Thị Xuân, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
36000000000.0,100,"4,2x24m",2,1.0,0,"Đường Trần Quang Khải, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
30000000000.0,65,5x13m,1,1.0,0,"Đường Phạm Ngũ Lão, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
26000000000.0,60,4x15m,3,2.0,0,"Đường 3/2, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
42000000000.0,104,"4,3x27m",20,8.0,0,"Đường Lý Chính Thắng, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
49000000000.0,240,"8,5x30m",4,2.0,0,"Đường Lam Sơn, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
21000000000.0,72,"4,2x18m",5,3.0,0,"Đường Phạm Văn Hai, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
45000000000.0,64,4x16m,8,5.0,0,"Đường Bùi Viện, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
20500000000.0,83,"4,2x22m",5,3.0,0,"Đường Lũy Bán Bích, Phường Tân Sơn Nhì, Hồ Chí Minh",Phường Tân Sơn Nhì
29000000000.0,108,"4,3x25m",2,1.0,0,"Đường Lê Văn Sỹ, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
86000000000.0,400,8x50m,20,5.0,0,"Đường Vành Đai Trong, Phường An Lạc, Hồ Chí Minh",Phường An Lạc
260000000000.0,338,"8,3x42m",20,7.0,0,"Đường Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
75000000000.0,218,8x28m,15,7.0,0,"Đường Đinh Bộ Lĩnh, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
18400000000.0,81,5x16m,2,1.0,0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Hồ Chí Minh",Phường Tân Sơn Nhì
21000000000.0,78,"4,5x19m",2,1.0,0,"Đường Điện Biên Phủ, Phường Bàn Cờ, Hồ Chí Minh",Phường Bàn Cờ
95000000000.0,238,10x24m,2,1.0,0,"Đường Điện Biên Phủ, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
43000000000.0,144,"4,3x26m",10,7.0,0,"Đường Nguyễn Tri Phương, Phường An Đông, Hồ Chí Minh",Phường An Đông
180000000000.0,82,4x22m,21,9.0,0,"Đường Mạc Thị Bưởi, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
36000000000.0,105,5x25m,22,5.0,0,"Đường Nguyễn Trọng Tuyển, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
37000000000.0,40,"6,1x7m",4,3.0,0,"Đường Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
28000000000.0,88,"6,,66x13m",6,5.0,0,"Đường Hoàng Sa, Phường Nhiêu Lộc, Hồ Chí Minh",Phường Nhiêu Lộc
240000000000.0,205,"9,7x22m",15,8.0,0,"Đường Mạc Đĩnh Chi, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
125000000000.0,214,"7,2x35m",3,1.0,0,"Đường Điện Biên Phủ, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
50000000000.0,75,4x20m,6,3.0,0,"Đường Nguyễn Thái Bình, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
250000000000.0,338,"11,3x30m",25,8.0,0,"Đường Nguyễn Biểu, Phường Chợ Quán, Hồ Chí Minh",Phường Chợ Quán
75000000000.0,121,8x16m,12,6.0,0,"Đường Trần Nhật Duật, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
18000000000.0,114,"4,6x25m",4,3.0,0,"Đường Tự Lập, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
38000000000.0,132,"9,2x115m",5,3.0,0,"Đường Điện Biên Phủ, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
36000000000.0,223,10x23m,6,4.0,0,"Đường Ung Văn Khiêm, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
9200000000.0,60,5x12m,4,4.0,0,"Đường Cách Mạng Tháng 8, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
25000000000.0,109,"5,05x25m",1,1.0,1,"Đường Phó Cơ Điều, Phường Chợ Lớn, Hồ Chí Minh",Phường Chợ Lớn
13900000000.0,132,8x17m,5,3.0,0,"Đường Tân Kỳ Tân Quý, Phường Tân Phú, Hồ Chí Minh",Phường Tân Phú
65000000000.0,94,4x24m,6,6.0,1,"Đường Bùi Thị Xuân, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
6000000000.0,40,"4,7x8m",3,4.0,1,"Đường Chu Văn An, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
6250000000.0,43,4x11m,4,3.0,1,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
38500000000.0,150,"8x20,5m",6,3.0,1,"Đường Lê Văn Sỹ, Phường Nhiêu Lộc, Hồ Chí Minh",Phường Nhiêu Lộc
38000000000.0,105,7x15m,5,5.0,1,"Đường Lê Văn Duyệt, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
17000000000.0,100,5x20m,7,5.0,0,"Đường Trường Sa, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
16000000000.0,78,5x14m,3,3.0,0,"Đường Phan Văn Hân, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
8600000000.0,58,"4,5x13m",5,5.0,1,"Đường Lê Đức Thọ, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
60000000000.0,126,"6,3x20m",6,6.0,0,"Đường Nguyễn Trãi, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
80000000000.0,320,14x23m,3,3.0,0,"Đường Lý Thường Kiệt, Phường Phú Thọ, Hồ Chí Minh",Phường Phú Thọ
430000000000.0,800,20x40m,2,2.0,0,"Đường Võ Văn Tần, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
95000000000.0,350,15x30m,1,1.0,0,"Đường Điện Biên Phủ, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
52000000000.0,224,8x28m,5,5.0,0,"Đường Bàu Cát Đôi, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
90000000000.0,180,9x20m,10,5.0,0,"Đường Võ Văn Tần, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
60000000000.0,105,5x21m,10,10.0,0,"Đường Nguyễn Trãi, Phường Chợ Quán, Hồ Chí Minh",Phường Chợ Quán
85000000000.0,164,"8,2x20m",10,5.0,0,"Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Hồ Chí Minh",Phường Cầu Ông Lãnh
50000000000.0,120,"5,2x24m",6,7.0,0,"Đường Lý Thái Tổ, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
63000000000.0,80,4x20m,5,5.0,0,"Đường Lý Tự Trọng, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
55000000000.0,120,"6,7x22m",3,3.0,0,"Đường Nguyễn Du, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
150000000000.0,300,10x33m,6,6.0,0,"Đường Nguyễn Thị Minh Khai, Phường Bàn Cờ, Hồ Chí Minh",Phường Bàn Cờ
110000000000.0,200,"8,2x25m",6,6.0,0,"Đường Nam Kỳ Khởi Nghĩa, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
135000000000.0,168,"8,2x20m",8,5.0,0,"Đường Nguyễn Trãi, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
65000000000.0,160,"7,2x22m",3,2.0,0,"Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Hồ Chí Minh",Phường Cầu Ông Lãnh
65000000000.0,130,"6,2x22m",4,2.0,0,"Đường Hai Bà Trưng, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
135000000000.0,278,"10,5x27m",10,9.0,0,"Đường Nguyễn Đình Chiểu, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
280000000000.0,450,15x33m,12,4.0,0,"Đường 3/2, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
42000000000.0,72,"4,5x16m",7,7.0,0,"Đường Sư Vạn Hạnh, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
110000000000.0,180,9x20m,9,9.0,0,"Đường Nguyễn Thái Bình, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
75000000000.0,275,13x22m,2,2.0,0,"Đường Hồ Xuân Hương, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
54000000000.0,174,"9,3x20m",4,4.0,0,"Đường Trường Sơn, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
200000000000.0,700,18x45m,2,2.0,0,"Đường Nguyễn Thị Minh Khai, Phường Bàn Cờ, Hồ Chí Minh",Phường Bàn Cờ
200000000000.0,522,15x40m,5,5.0,0,"Đường Nguyễn Đình Chiểu, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
55000000000.0,128,8x16m,5,5.0,0,"Đường Phan Xích Long, Phường Cầu Kiệu, Hồ Chí Minh",Phường Cầu Kiệu
75000000000.0,300,10x30m,10,10.0,0,"Đường Âu Cơ, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
120000000000.0,400,20x20m,3,3.0,0,"Đường Hai Bà Trưng, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
70000000000.0,220,11x20m,8,8.0,0,"Đường Thành Thái, Phường Diên Hồng, Hồ Chí Minh",Phường Diên Hồng
60000000000.0,360,"9,5x40m",8,8.0,0,"Đường Cộng Hòa, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
58000000000.0,213,8x30m,2,2.0,0,"Đường Lê Văn Sỹ, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
65000000000.0,240,12x20m,5,5.0,0,"Đường Bàu Cát Đôi, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
75000000000.0,500,9x60m,5,5.0,0,"Đường Nguyễn Xí, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
85000000000.0,300,15x19m,5,5.0,0,"Đường Phạm Viết Chánh, Phường Cầu Ông Lãnh, Hồ Chí Minh",Phường Cầu Ông Lãnh
120000000000.0,160,8x20m,5,5.0,0,"Đường Lê Thánh Tôn, Phường Bến Thành, Hồ Chí Minh",Phường Bến Thành
130000000000.0,170,"8,5x20m",3,3.0,0,"Đường Hàm Nghi, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
140000000000.0,220,11x22m,5,5.0,0,"Đường Phạm Ngọc Thạch, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
40000000000.0,100,5x20m,4,4.0,0,"Đường Trần Phú, Phường An Đông, Hồ Chí Minh",Phường An Đông
44000000000.0,120,6x20m,3,3.0,0,"Đường Trần Phú, Phường An Đông, Hồ Chí Minh",Phường An Đông
87000000000.0,360,12x30m,1,1.0,0,"Đường Cách Mạng Tháng 8, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
45000000000.0,160,10x18m,2,2.0,0,"Đường Võ Thị Sáu, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
170000000000.0,902,30x32m,4,4.0,0,"Đường Cộng Hòa, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
11000000000.0,54,"8x8,5m",6,4.0,1,"Đường Phạm Văn Chí, Phường Bình Tây, Hồ Chí Minh",Phường Bình Tây
11500000000.0,107,6x19m,2,1.0,0,"Đường Hoàng Hoa Thám, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
8800000000.0,47,"3,3x15m",7,4.0,0,"Đường Nơ Trang Long, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
12800000000.0,107,"5,7x18m",5,4.0,0,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
15500000000.0,77,6x15m,15,6.0,0,"Đường Xô Viết Nghệ Tĩnh, Phường Thạnh Mỹ Tây, Hồ Chí Minh",Phường Thạnh Mỹ Tây
16500000000.0,53,"4,3x11m",4,2.0,0,"Đường Cách Mạng Tháng Tám, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
9900000000.0,58,"4x14,5m",3,3.0,0,"Đường Bùi Thế Mỹ, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
17800000000.0,66,"4x18,5m",5,4.0,1,"Đường Bàu Cát, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
8200000000.0,62,"4,1x15m",2,2.0,0,"Đường Nguyễn Hồng Đào, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
12000000000.0,64,"4x16,2m",4,4.0,1,"Đường Cách Mạng Tháng Tám, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
7900000000.0,59,"9,5x6,3m",3,4.0,1,"Đường Khuông Việt, Phường Tân Phú, Hồ Chí Minh",Phường Tân Phú
8900000000.0,67,"5x13,5m",3,2.0,0,"Đường Nguyễn Hồng Đào, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
10900000000.0,62,"3,8x16,5m",5,5.0,1,"Đường Cách Mạng Tháng Tám, Phường Tân Sơn Nhất, Hồ Chí Minh",Phường Tân Sơn Nhất
8200000000.0,55,4x15m,6,4.0,0,"Đường Nguyễn Thanh Tuyền, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
8200000000.0,120,"4,1x30m",2,2.0,0,"Đường Trung Lang, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
10000000000.0,87,"4,4x20m",3,3.0,0,"Đường Phạm Văn Hai, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
35000000000.0,229,8x29m,1,1.0,0,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Hồ Chí Minh",Phường Tân Sơn Nhì
35000000000.0,48,"4,1x12,4m",4,4.0,0,"Đường Đặng Thị Nhu, Phường Sài Gòn, Hồ Chí Minh",Phường Sài Gòn
65000000000.0,120,9x18m,8,5.0,0,"Đường Võ Văn Tần, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
60000000000.0,96,6x16m,8,8.0,0,"Đường Ngô Thời Nhiệm, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
98000000000.0,230,12x23m,6,4.0,0,"Đường Lý Thường Kiệt, Phường Diên Hồng, Hồ Chí Minh",Phường Diên Hồng
110000000000.0,277,"7,7x35,5m",1,1.0,0,"Đường Trần Quang Khải, Phường Tân Định, Hồ Chí Minh",Phường Tân Định
40000000000.0,205,10x22m,3,1.0,0,"Đường Nguyễn An Ninh, Phường Bình Thạnh, Hồ Chí Minh",Phường Bình Thạnh
55000000000.0,282,10x29m,1,1.0,0,"Đường Bình Quới, Phường Bình Quới, Hồ Chí Minh",Phường Bình Quới
4600000000.0,50,"4x12,5m",3,2.0,1,"Đường Thạnh Lộc 19, Phường An Phú Đông, Hồ Chí Minh",Phường An Phú Đông
6000000000.0,61,"4x15,5m",3,2.0,0,"Đường Số 2, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
4700000000.0,55,4x14m,2,2.0,1,"Đường Thạnh Xuân 33, Phường Thới An, Hồ Chí Minh",Phường Thới An
32000000000.0,155,"7,8x20m",2,3.0,1,"Đường Hoàng Hoa Thám, Phường Gia Định, Hồ Chí Minh",Phường Gia Định
25000000000.0,120,"6,7x18m",15,5.0,1,"Đường Bàu Cát, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
52000000000.0,101,"6,5x20m",15,6.0,1,"Đường Phạm Ngọc Thạch, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
125000000000.0,136,"8,5x16m",10,7.0,1,"Đường Trần Quốc Toản, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
4050000000.0,64,"7,2x9m",2,1.0,0,"Đường Tô Ngọc Vân, Phường Linh Xuân, Hồ Chí Minh",Phường Linh Xuân
33000000000.0,188,"9,4x20m",5,2.0,0,"Đường Thân Nhân Trung, Phường Tân Bình, Hồ Chí Minh",Phường Tân Bình
11500000000.0,100,5x20m,2,2.0,1,"Đường Nguyễn Xí, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
15500000000.0,97,"4,5x20m",4,3.0,1,"Đường Phan Văn Trị, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
11200000000.0,84,"4,2x20m",2,1.0,1,"Đường Đặng Thuỳ Trâm, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
12900000000.0,70,"4,5x16m",4,4.0,1,"Đường Đặng Thuỳ Trâm, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
12900000000.0,75,"4,5x6m",4,4.0,1,"Đường Đặng Thuỳ Trâm, Phường Bình Lợi Trung, Hồ Chí Minh",Phường Bình Lợi Trung
3500000000.0,45,4x11m,2,2.0,1,"Đường Lê Văn Khương, Phường Tân Thới Hiệp, Hồ Chí Minh",Phường Tân Thới Hiệp
29000000000.0,100,6x18m,5,6.0,0,"Đường Đặng Văn Ngữ, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
18000000000.0,79,6x15m,10,4.0,0,"Đường Lê Văn Sỹ, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
16500000000.0,97,"6,5x16,5m",9,7.0,0,"Đường Thích Quảng Đức, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
13500000000.0,68,"4,5x15m",3,2.0,0,"Đường Huỳnh Văn Bánh, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
52000000000.0,151,"7,6x20m",5,3.0,0,"Đường Nguyễn Trọng Tuyển, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
9900000000.0,100,"4,6x22m",3,4.0,1,"Đường Trần Thị Điệu, Phường Phước Long, Hồ Chí Minh",Phường Phước Long
30000000000.0,120,"4,5x26m",6,4.0,0,"Đường Trường Chinh, Phường Bảy Hiền, Hồ Chí Minh",Phường Bảy Hiền
5400000000.0,48,4x12m,4,4.0,0,"Đường Số 8, Phường Bình Tân, Hồ Chí Minh",Phường Bình Tân
11500000000.0,92,"8x11,5m",4,5.0,1,"Đường Tân Quý, Phường Phú Thọ Hòa, Hồ Chí Minh",Phường Phú Thọ Hòa
19000000000.0,120,6x20m,13,5.0,0,"Đường Bạch Đằng, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
8950000000.0,51,"4,3x12m",5,5.0,1,"Đường Tân Quý, Phường Phú Thọ Hòa, Hồ Chí Minh",Phường Phú Thọ Hòa
10800000000.0,108,4x27m,3,1.0,1,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Phường An Nhơn
12500000000.0,39,"3,5x11m",4,4.0,0,"Đường Nguyễn Đình Chiểu, Phường Bàn Cờ, Hồ Chí Minh",Phường Bàn Cờ
6150000000.0,39,"3,5x11m",6,2.0,0,"Đường Hoàng Sa, Phường Xuân Hòa, Hồ Chí Minh",Phường Xuân Hòa
5950000000.0,42,"3,5x12m",3,2.0,0,"Đường Hồ Biểu Chánh, Phường Phú Nhuận, Hồ Chí Minh",Phường Phú Nhuận
6750000000.0,42,"3,5x12m",5,4.0,0,"Đường Trần Khắc Chân, Phường Đức Nhuận, Hồ Chí Minh",Phường Đức Nhuận
12000000000.0,185,"5,5x30m",2,1.0,1,"Đường Thống Nhất, Phường An Hội Đông, Hồ Chí Minh",Phường An Hội Đông
10800000000.0,68,"4,25x18m",2,1.0,1,"Đường Lê Thị Hồng, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
26000000000.0,70,5x14m,4,4.0,1,"Đường Hồ Bá Kiện, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
36000000000.0,120,5x24m,7,7.0,0,"Đường Phổ Quang, Phường Tân Sơn Hòa, Hồ Chí Minh",Phường Tân Sơn Hòa
8499000000.0,60,"5,2x12m",4,4.0,1,"Đường Nguyễn Văn Khối, Phường Thông Tây Hội, Hồ Chí Minh",Phường Thông Tây Hội
5700000000.0,48,4x12m,3,2.0,0,"Đường Nguyễn Văn Lượng, Phường Gò Vấp, Hồ Chí Minh",Phường Gò Vấp
11500000000.0,100,5x20m,6,5.0,1,"Đường Gò Dầu, Phường Phú Thọ Hòa, Hồ Chí Minh",Phường Phú Thọ Hòa
9000000000.0,60,4x15m,4,4.0,1,"Đường Cống Lở, Phường Tân Sơn, Hồ Chí Minh",Phường Tân Sơn
7800000000.0,60,4x15m,4,4.0,1,"Đường Phan Huy Ích, Phường Tân Sơn, Hồ Chí Minh",Phường Tân Sơn
8800000000.0,80,4x20m,4,5.0,1,"Đường Phan Huy Ích, Phường An Hội Tây, Hồ Chí Minh",Phường An Hội Tây
5250000000.0,26,3x10m,3,5.0,1,"Đường Cách Mạng Tháng 8, Phường Hòa Hưng, Hồ Chí Minh",Phường Hòa Hưng
23000000000.0,56,4x14m,8,5.0,1,"Đường Bạch Vân, Phường An Đông, Hồ Chí Minh",Phường An Đông
28500000000.0,80,"4,2x19m",6,4.0,1,"Đường Ngô Gia Tự, Phường Vườn Lài, Hồ Chí Minh",Phường Vườn Lài
10600000000.0,36,"3,3x111m",4,2.0,1,"Đường Cao Đạt, Phường Chợ Quán, Hồ Chí Minh",Phường Chợ Quán
10600000000.0,39,"3,9x10m",4,4.0,1,"Đường Hòa Hảo, Phường Diên Hồng, Hồ Chí Minh",Phường Diên Hồng
12500000000.0,90,4x22m,10,6.0,1,"Đường Nguyễn Văn Nghi, Phường Hạnh Thông, Hồ Chí Minh",Phường Hạnh Thông
6800000000.0,50,"4,1x12m",3,5.0,1,"Đường Mai Xuân Thưởng, Phường Bình Tiên, Hồ Chí Minh",Phường Bình Tiên
6990000000.0,40,4x10m,4,4.0,1,"Đường Bình Phú, Phường Bình Phú, Hồ Chí Minh",Phường Bình Phú
